product_id,product_name,category,review_id,date,source,rating,text,firmware_version,component_focus,is_sarcastic
T2002,Home Care,Electronics,R11266,2026-02-15,amazon,2,Exceeded my expectations.,v2.8,Packaging,0
T2002,Home Care,Electronics,R11267,2026-03-16,direct,2,Waste of money.,v5.7,Packaging,0
T2002,Home Care,Electronics,R11268,2026-02-06,direct,4,"Love it, will buy again.",v2.3,Power,0
T2002,Home Care,Electronics,R11269,2026-01-12,amazon,2,"Average quality, nothing special.",v4.7,General,0
T2002,Home Care,Electronics,R11270,2026-02-10,amazon,2,Best purchase this year!,v2.4,General,0
T2002,Home Care,Electronics,R11271,2026-02-06,amazon,5,"Amazing product, works like a charm!",v4.3,Packaging,0
T2002,Home Care,Electronics,R11272,2026-03-05,flipkart,4,"Amazing product, works like a charm!",v3.4,UI,0
T2002,Home Care,Electronics,R11273,2026-03-08,amazon,1,Exceeded my expectations.,v4.7,Packaging,0
T2002,Home Care,Electronics,R11274,2026-03-09,direct,4,Terrible experience.,v3.4,Power,0
T2002,Home Care,Electronics,R11275,2026-03-22,flipkart,4,"Amazing product, works like a charm!",v4.5,General,0
T2002,Home Care,Electronics,R11276,2026-01-05,amazon,5,Kam paise me badiya cheez hai.,v2.0,General,0
T2002,Home Care,Electronics,R11277,2026-02-07,flipkart,4,"Boht accha product hai, maza aa gaya.",v2.0,Packaging,0
T2002,Home Care,Electronics,R11278,2026-01-27,direct,5,"Amazing product, works like a charm!",v1.5,Packaging,0
T2002,Home Care,Electronics,R11279,2026-03-03,direct,2,"Not bad, not great.",v3.9,UI,0
T2002,Home Care,Electronics,R11280,2026-03-02,amazon,4,Avoid this product.,v4.3,Packaging,0
T2002,Home Care,Electronics,R11281,2026-01-25,flipkart,1,"Amazing product, works like a charm!",v2.4,Power,0
T2002,Home Care,Electronics,R11282,2026-01-10,direct,4,Exceeded my expectations.,v3.1,UI,0
T2002,Home Care,Electronics,R11283,2026-03-01,direct,1,"Bilkul bakwas hai, mat lena.",v2.1,Packaging,0
T2002,Home Care,Electronics,R11284,2026-03-05,direct,4,Doesn't work as advertised.,v2.5,UI,0
T2002,Home Care,Electronics,R11285,2026-01-08,amazon,1,"It's okay, does the job.",v1.1,Packaging,0
T2002,Home Care,Electronics,R11286,2026-01-15,amazon,2,Very good quality.,v1.3,General,0
T2002,Home Care,Electronics,R11287,2026-03-24,direct,1,"Fine, but I've seen better.",v3.1,Power,0
T2002,Home Care,Electronics,R11288,2026-03-02,flipkart,5,Very good quality.,v5.3,UI,0
T2002,Home Care,Electronics,R11289,2026-03-17,direct,4,"It's okay, does the job.",v1.3,General,0
T2002,Home Care,Electronics,R11290,2026-02-16,flipkart,2,Doesn't work as advertised.,v1.9,UI,0
T2002,Home Care,Electronics,R11291,2026-01-18,direct,4,"Amazing product, works like a charm!",v5.3,Packaging,0
T2002,Home Care,Electronics,R11292,2026-03-19,flipkart,2,Buy now limited offer click here http://spam.example,v1.3,Packaging,0
T2002,Home Care,Electronics,R11293,2026-01-19,amazon,5,Doesn't work as advertised.,v4.4,Packaging,0
T2002,Home Care,Electronics,R11294,2026-02-16,flipkart,5,"Bilkul bakwas hai, mat lena.",v5.6,UI,0
T2002,Home Care,Electronics,R11295,2026-04-08,amazon,3,"Amazing product, works like a charm!",v3.6,General,0
T2002,Home Care,Electronics,R11296,2026-02-20,flipkart,2,"Love it, will buy again.",v5.1,Packaging,0
T2002,Home Care,Electronics,R11297,2026-03-10,flipkart,3,Kam paise me badiya cheez hai.,v1.5,UI,0
T2002,Home Care,Electronics,R11298,2026-03-12,direct,2,Terrible experience.,v2.4,Power,0
T2002,Home Care,Electronics,R11299,2026-01-31,flipkart,2,Very good quality.,v5.4,Power,0
T2002,Home Care,Electronics,R11300,2026-03-24,flipkart,1,"Amazing product, works like a charm!",v1.2,Power,0
T2002,Home Care,Electronics,R11301,2026-02-18,amazon,2,Doesn't work as advertised.,v4.3,Power,0
T2002,Home Care,Electronics,R11302,2026-03-09,amazon,1,Best purchase this year!,v4.1,Packaging,0
T2002,Home Care,Electronics,R11303,2026-01-05,direct,5,Waste of money.,v1.9,General,0
T2002,Home Care,Electronics,R11304,2026-03-22,amazon,1,"Bilkul bakwas hai, mat lena.",v3.5,Power,0
T2002,Home Care,Electronics,R11305,2026-03-09,flipkart,5,Kam paise me badiya cheez hai.,v2.2,General,0
T2002,Home Care,Electronics,R11306,2026-04-07,flipkart,3,Avoid this product.,v5.2,Power,0
T2002,Home Care,Electronics,R11307,2026-03-20,direct,4,Decent for the price.,v2.6,Power,0
T2002,Home Care,Electronics,R11308,2026-01-12,amazon,2,Waste of money.,v2.5,Packaging,0
T2002,Home Care,Electronics,R11309,2026-02-01,flipkart,4,Exceeded my expectations.,v3.3,Packaging,0
T2002,Home Care,Electronics,R11310,2026-04-01,direct,2,Buy now limited offer click here http://spam.example,v4.7,General,0
T2002,Home Care,Electronics,R11311,2026-03-06,amazon,5,Best purchase this year!,v2.1,UI,0
T2002,Home Care,Electronics,R11312,2026-03-06,flipkart,4,Waste of money.,v5.0,UI,0
T2002,Home Care,Electronics,R11313,2026-01-25,direct,3,"Poor quality, very disappointed.",v5.4,UI,0
T2002,Home Care,Electronics,R11314,2026-03-09,direct,1,Terrible experience.,v2.5,Packaging,0
T2002,Home Care,Electronics,R11315,2026-03-11,flipkart,2,Exceeded my expectations.,v5.2,UI,0
T2002,Home Care,Electronics,R11316,2026-01-22,direct,5,Avoid this product.,v5.0,Packaging,0
T2002,Home Care,Electronics,R11317,2026-01-04,amazon,4,Very good quality.,v1.5,General,0
T2002,Home Care,Electronics,R11318,2026-03-03,direct,3,Very good quality.,v1.1,General,0
T2002,Home Care,Electronics,R11319,2026-03-28,direct,5,"Amazing product, works like a charm!",v5.3,Packaging,0
T2002,Home Care,Electronics,R11320,2026-03-28,direct,4,Very good quality.,v3.7,Power,0
T2002,Home Care,Electronics,R11321,2026-04-06,flipkart,3,"Amazing product, works like a charm!",v2.8,Power,0
T2002,Home Care,Electronics,R11322,2026-04-10,direct,2,"Amazing product, works like a charm!",v5.9,Packaging,0
T2002,Home Care,Electronics,R11323,2026-02-19,amazon,1,"Fine, but I've seen better.",v2.7,General,0
T2002,Home Care,Electronics,R11324,2026-02-16,flipkart,2,Best purchase this year!,v5.6,UI,0
T2002,Home Care,Electronics,R11325,2026-01-30,flipkart,1,"Love it, will buy again.",v2.8,General,0
T2002,Home Care,Electronics,R11326,2026-02-28,flipkart,2,"Average quality, nothing special.",v4.8,Power,0
T2002,Home Care,Electronics,R11327,2026-03-15,direct,2,"Love it, will buy again.",v5.8,Power,0
T2002,Home Care,Electronics,R11328,2026-01-06,direct,4,"Bilkul bakwas hai, mat lena.",v4.9,Power,0
T2002,Home Care,Electronics,R11329,2026-01-08,flipkart,5,Doesn't work as advertised.,v4.1,Packaging,0
T2002,Home Care,Electronics,R11330,2026-01-14,flipkart,5,"It's okay, does the job.",v1.6,Power,0
T2002,Home Care,Electronics,R11331,2026-01-22,direct,3,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v2.6,General,1
T2002,Home Care,Electronics,R11332,2026-01-29,direct,4,"Delivery late thi, lekin product sahi hai.",v2.4,Packaging,0
T2002,Home Care,Electronics,R11333,2026-01-21,flipkart,4,"Amazing product, works like a charm!",v2.3,UI,0
T2002,Home Care,Electronics,R11334,2026-01-07,direct,4,Kam paise me badiya cheez hai.,v5.6,UI,0
T2002,Home Care,Electronics,R11335,2026-03-20,direct,5,"Bilkul bakwas hai, mat lena.",v3.0,UI,0
T2002,Home Care,Electronics,R11336,2026-03-29,flipkart,3,Very good quality.,v4.6,Power,0
T2002,Home Care,Electronics,R11337,2026-04-03,amazon,5,"Poor quality, very disappointed.",v5.9,UI,0
T2002,Home Care,Electronics,R11338,2026-02-28,amazon,3,"Amazing product, works like a charm!",v4.5,Power,0
T2002,Home Care,Electronics,R11339,2026-02-09,amazon,3,Decent for the price.,v5.9,UI,0
T2002,Home Care,Electronics,R11340,2026-01-29,amazon,2,"Love it, will buy again.",v2.0,Power,0
T2002,Home Care,Electronics,R11341,2026-04-11,direct,5,"Amazing product, works like a charm!",v1.7,Power,0
T2002,Home Care,Electronics,R11342,2026-01-21,amazon,3,Avoid this product.,v4.9,General,0
T2002,Home Care,Electronics,R11343,2026-01-25,direct,2,Waste of money.,v5.8,Packaging,0
T2002,Home Care,Electronics,R11344,2026-03-10,amazon,4,"Not bad, not great.",v2.6,Packaging,0
T2002,Home Care,Electronics,R11345,2026-03-11,direct,5,Very good quality.,v1.6,General,0
T2002,Home Care,Electronics,R11346,2026-03-11,flipkart,3,Avoid this product.,v1.9,General,0
T2002,Home Care,Electronics,R11347,2026-02-12,direct,4,"Love it, will buy again.",v2.1,General,0
T2002,Home Care,Electronics,R11348,2026-01-04,direct,3,"Bilkul bakwas hai, mat lena.",v3.6,Power,0
T2002,Home Care,Electronics,R11349,2026-01-24,flipkart,3,"Love it, will buy again.",v2.2,Power,0
T2002,Home Care,Electronics,R11350,2026-03-27,direct,1,"Amazing product, works like a charm!",v3.8,Packaging,0
T2002,Home Care,Electronics,R11351,2026-04-10,flipkart,5,Very good quality.,v1.5,Power,0
T2002,Home Care,Electronics,R11352,2026-02-05,direct,3,Decent for the price.,v1.9,Packaging,0
T2002,Home Care,Electronics,R11353,2026-01-17,flipkart,3,"Love it, will buy again.",v4.7,UI,0
T2002,Home Care,Electronics,R11354,2026-02-07,amazon,3,"Love it, will buy again.",v5.2,General,0
T2002,Home Care,Electronics,R11355,2026-01-24,direct,5,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v1.7,Power,1
T2002,Home Care,Electronics,R11356,2026-01-13,amazon,1,Best purchase this year!,v5.5,General,0
T2002,Home Care,Electronics,R11357,2026-03-08,direct,5,"Poor quality, very disappointed.",v1.6,Power,0
T2002,Home Care,Electronics,R11358,2026-03-02,amazon,1,Exceeded my expectations.,v1.2,Power,0
T2002,Home Care,Electronics,R11359,2026-01-20,direct,1,"Amazing product, works like a charm!",v3.0,UI,0
T2002,Home Care,Electronics,R11360,2026-01-04,flipkart,2,"Poor quality, very disappointed.",v4.0,Power,0
T2002,Home Care,Electronics,R11361,2026-03-16,amazon,5,Terrible experience.,v3.5,Packaging,0
T2002,Home Care,Electronics,R11362,2026-02-07,direct,2,"Not bad, not great.",v2.6,Power,0
T2002,Home Care,Electronics,R11363,2026-03-26,amazon,2,"Poor quality, very disappointed.",v5.2,Packaging,0
T2002,Home Care,Electronics,R11364,2026-02-19,flipkart,1,Doesn't work as advertised.,v2.7,Power,0
T2002,Home Care,Electronics,R11365,2026-02-19,direct,3,Exceeded my expectations.,v2.2,General,0
T2002,Home Care,Electronics,R11366,2026-03-13,amazon,5,Best purchase this year!,v4.7,Power,0
T2002,Home Care,Electronics,R11367,2026-02-19,flipkart,1,Very good quality.,v3.8,General,0
T2002,Home Care,Electronics,R11368,2026-01-30,direct,2,"It's okay, does the job.",v5.3,Power,0
T2002,Home Care,Electronics,R11369,2026-02-18,amazon,3,"Not bad, not great.",v1.3,UI,0
T2002,Home Care,Electronics,R11370,2026-03-27,amazon,4,Doesn't work as advertised.,v5.2,General,0
T2002,Home Care,Electronics,R11371,2026-01-06,amazon,4,Doesn't work as advertised.,v2.7,General,0
T2002,Home Care,Electronics,R11372,2026-02-11,flipkart,2,Exceeded my expectations.,v3.7,UI,0
T2002,Home Care,Electronics,R11373,2026-03-26,amazon,4,Avoid this product.,v3.8,UI,0
T2002,Home Care,Electronics,R11374,2026-03-15,flipkart,2,Kam paise me badiya cheez hai.,v4.4,UI,0
T2002,Home Care,Electronics,R11375,2026-03-11,direct,4,"Amazing product, works like a charm!",v3.9,General,0
T2002,Home Care,Electronics,R11376,2026-02-01,amazon,2,"Boht accha product hai, maza aa gaya.",v5.3,UI,0
T2002,Home Care,Electronics,R11377,2026-01-22,flipkart,1,Exceeded my expectations.,v5.2,Power,0
T2002,Home Care,Electronics,R11378,2026-04-02,flipkart,3,"Love it, will buy again.",v3.1,UI,0
T2002,Home Care,Electronics,R11379,2026-01-29,flipkart,5,Terrible experience.,v2.1,Power,0
T2002,Home Care,Electronics,R11380,2026-01-07,flipkart,1,Avoid this product.,v5.6,General,0
T2002,Home Care,Electronics,R11381,2026-03-22,direct,5,"Bilkul bakwas hai, mat lena.",v1.0,Packaging,0
T2002,Home Care,Electronics,R11382,2026-03-04,direct,2,"Amazing product, works like a charm!",v4.4,Packaging,0
T2002,Home Care,Electronics,R11383,2026-01-02,direct,2,"Not bad, not great.",v2.2,General,0
T2002,Home Care,Electronics,R11384,2026-03-23,flipkart,5,"Bilkul bakwas hai, mat lena.",v4.2,UI,0
T2002,Home Care,Electronics,R11385,2026-04-03,direct,2,Waste of money.,v4.4,Power,0
T2002,Home Care,Electronics,R11386,2026-01-04,flipkart,3,"Poor quality, very disappointed.",v4.5,General,0
T2002,Home Care,Electronics,R11387,2026-01-23,direct,4,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v3.2,General,1
T2002,Home Care,Electronics,R11388,2026-01-01,direct,1,"Quality thodi weak hai, better ho sakti thi.",v2.3,Packaging,0
T2002,Home Care,Electronics,R11389,2026-01-29,flipkart,3,"Not bad, not great.",v4.9,UI,0
T2002,Home Care,Electronics,R11390,2026-01-31,direct,2,"Fine, but I've seen better.",v4.1,General,0
T2002,Home Care,Electronics,R11391,2026-04-09,amazon,2,"Amazing product, works like a charm!",v1.8,UI,0
T2002,Home Care,Electronics,R11392,2026-01-02,direct,1,"Love it, will buy again.",v4.5,Packaging,0
T2002,Home Care,Electronics,R11393,2026-03-15,direct,5,"Love it, will buy again.",v1.3,General,0
T2002,Home Care,Electronics,R11394,2026-03-31,amazon,3,Exceeded my expectations.,v1.7,Power,0
T2002,Home Care,Electronics,R11395,2026-02-28,amazon,4,Avoid this product.,v1.5,Power,0
T2002,Home Care,Electronics,R11396,2026-01-15,direct,2,Doesn't work as advertised.,v1.5,Packaging,0
T2002,Home Care,Electronics,R11397,2026-02-28,direct,1,"Bilkul bakwas hai, mat lena.",v1.7,Power,0
T2002,Home Care,Electronics,R11398,2026-02-06,flipkart,5,Avoid this product.,v4.5,UI,0
T2002,Home Care,Electronics,R11399,2026-03-18,direct,4,"Poor quality, very disappointed.",v3.0,UI,0
